c_personid,c_name,c_name_chn,c_addr_type,c_addr_id,x_coord,y_coord
10690,Wang Shide,王師德,1,12785,119.649918,29.104712
10697,Wang Huai,王淮,1,12785,119.649918,29.104712
10702,Wang Shiyu,王師愈,1,12785,119.649918,29.104712
10703,Lv Benzhong,呂本中,2,11027,0.000000,0.000000
10703,Lv Benzhong,呂本中,5,12595,0.000000,0.000000
10703,Lv Benzhong,呂本中,1,12785,119.649918,29.104712
10703,Lv Benzhong,呂本中,3,100658,114.335660,34.818340
10706,Wang Bo,王柏,1,12785,119.649918,29.104712
10709,Wang Kan(2),王偘,1,12785,119.649918,29.104712
10711,Shi Rugong,時汝功,1,12785,119.649918,29.104712
10715,Shi Ruyi,時汝翼,1,12785,119.649918,29.104712
10727,He Ji,何基,1,12785,119.649918,29.104712
10738,Huang Mengyan,黃夢炎,2,12787,120.071625,29.300087
10738,Huang Mengyan,黃夢炎,5,12791,119.883675,29.458708
10748,Ye Guangzu,葉光祖,1,12780,120.653221,28.018291
10749,Ye Shi,葉適,1,12780,120.653221,28.018291
10752,Yao Ying,姚穎,1,100584,121.637260,29.840310
10753,Yao Yuante,姚元特,1,100584,121.637260,29.840310
10755,Cheng Bi,程珌,1,12853,118.043030,29.708360
10756,Cheng Zhu,程洙,1,12853,118.043030,29.708360
10758,Yao Kuan,姚寬,1,12759,120.815277,29.587490
10760,Wang Pizhi,王闢之,1,11149,118.370405,36.864015
10766,Bao Xun,包遜,1,100055,116.844550,27.598630
10767,Bao Hui,包恢,1,100055,116.844550,27.598630
10770,Bao Ang,包昂,1,12783,120.957687,28.130676
10773,Bao Luchang,包履常,14,12589,117.276459,31.864456
10773,Bao Luchang,包履常,6,12783,120.957687,28.130676
10775,Bai Zongwan,白宗完,1,3525,111.353110,39.177510
10788,Su Yuanlao,蘇元老,1,16939,114.563645,38.140110
10790,Su Rongzu,蘇榮祖,1,16939,114.563645,38.140110
10794,Yu Gangjian,虞剛簡,1,13397,104.143768,30.004446
10795,Zhao Xiong,趙雄,1,100480,104.819840,29.779750
10825,Cheng Kui,程揆,2,13353,103.943123,29.209244
10825,Cheng Kui,程揆,5,16200,103.869247,30.200752
10828,Fan Cui,范漼,1,13292,104.077995,30.650385
10830,Li Shi,李石,1,100480,104.819840,29.779750
10831,Li Xinchuan,李心傳,1,13398,104.077438,29.658510
10837,Cai Songnian,蔡松年,1,3262,114.554100,38.170190
10840,Cao Yanyue,曹彥約,1,100580,116.317970,29.322290
10856,Huang Gui,黃瓌,1,100434,116.276890,29.679190
10856,Huang Gui,黃瓌,14,100580,116.317970,29.322290
10865,Xiao Zhimin,蕭之敏,1,100434,116.276890,29.679190
10870,Xiao Yi,蕭顗,1,100434,116.276890,29.679190
10871,Xiao Bijian,蕭必簡,1,100434,116.276890,29.679190
10875,Li Jingfan,李景範,1,100434,116.276890,29.679190
10881,Chen Qiqing,陳耆卿,1,12793,121.120598,28.843132
10884,Chen Junqing,陳俊卿,1,100531,119.100150,25.412790
10889,Chen Shi,陳寔,1,100531,119.100150,25.412790
10892,Chen Mi,陳宓,1,100531,119.100150,25.412790
10893,Chen Su,陳宿,1,100531,119.100150,25.412790
10895,Chen Zeng,陳增,1,100531,119.100150,25.412790
10900,Liang Kejia,梁克家,1,100228,118.591570,24.906690
10915,Luo Dian,羅點,1,100155,116.047240,27.672990
10927,Liu Zheng,留正,1,13909,118.287170,25.325790
10927,Liu Zheng,留正,14,100228,118.591570,24.906690
10938,Liang Nanyi,梁南一,1,100228,118.591570,24.906690
10943,Zhao Zongjin,趙宗藎,1,100658,114.335660,34.818340
10976,Song Yingxian,宋應先,1,100531,119.100150,25.412790
10986,Lin Fu,林傅,1,100531,119.100150,25.412790
10989,Lin Ziji,林子濟,1,100531,119.100150,25.412790
10992,Lin Yai,林崖,1,100531,119.100150,25.412790
10998,Liu Keyong,劉克永,1,100531,119.100150,25.412790
10999,Liu Mizheng,劉彌正,1,100531,119.100150,25.412790
11000,Liu Kegang,劉克剛,1,100531,119.100150,25.412790
11001,Liu Zhifu,劉質甫,1,100531,119.100150,25.412790
11003,Liu Su(2),劉夙,1,100531,119.100150,25.412790
11006,Liu Mishao,劉彌邵,1,100531,119.100150,25.412790
11007,Liu Cheng,劉宬,1,100531,119.100150,25.412790
11008,Liu Xingfu,劉興甫,1,100531,119.100150,25.412790
11012,Liu Xishen,劉希深,1,100531,119.100150,25.412790
11013,Liu Weifu,劉偉甫,1,100531,119.100150,25.412790
11014,Liu Guifu,劉規甫,1,100531,119.100150,25.412790
11029,Zheng Kan,鄭偘,1,100531,119.100150,25.412790
11040,Zheng Junfu,鄭濬甫,1,100531,119.100150,25.412790
11044,Zheng Genglao,鄭耕老,1,100531,119.100150,25.412790
11051,Zheng Zijian,鄭子簡,1,100531,119.100150,25.412790
11055,Zheng Lu,鄭瓐,1,100022,118.688630,25.452890
11055,Zheng Lu,鄭瓐,14,100531,119.100150,25.412790
11067,Lin Dan,林誕,3,12690,120.618622,31.312710
11067,Lin Dan,林誕,1,13871,119.381439,25.727917
11067,Lin Dan,林誕,2,13871,119.381439,25.727917
11068,Lin Gui,林瓌,1,13871,119.381439,25.727917
11069,Lin Gongshui,林公水,1,13871,119.381439,25.727917
11072,Lin Gongyi,林公奕,1,13871,119.381439,25.727917
11074,Lin Zhuan,林瑑,1,13871,119.381439,25.727917
11075,Lin Gongyu,林公遇,1,13871,119.381439,25.727917
11076,Lin Gongxuan,林公選,1,13871,119.381439,25.727917
11080,Chen Cisheng,陳次升,1,100022,118.688630,25.452890
11094,Ding Bogui,丁伯桂,1,100531,119.100150,25.412790
11095,Ding Nansou,丁南叟,1,100531,119.100150,25.412790
11096,Ding Boqi,丁伯杞,1,100531,119.100150,25.412790
11097,Ding Nanyi,丁南一,1,100531,119.100150,25.412790
11110,Huang Gongdu,黃公度,1,100531,119.100150,25.412790
11120,Huang Ji,黃績,1,100531,119.100150,25.412790
11127,Pan Bing,潘柄,1,13872,119.142740,26.014610
11134,Huang Gan,黃榦,1,13869,119.321577,26.073954
11137,Yu Chonggui,余崇龜,1,100022,118.688630,25.452890
11138,Ye Ren,葉任,1,100022,118.688630,25.452890
11147,Ye Yanbing,葉彥昞,1,100022,118.688630,25.452890
11187,Fu Zhixin,傅知新,1,100022,118.688630,25.452890
11189,Fu Zhu,傅佇,1,100022,118.688630,25.452890
11204,Lin Yu,林豫,1,100022,118.688630,25.452890
11247,Fang Weishen,方惟深,5,100531,119.100150,25.412790
11247,Fang Weishen,方惟深,1,100677,120.743810,31.359920
11259,Fang Kuo,方擴,1,100531,119.100150,25.412790
11266,Fang Wan,方萬,1,100531,119.100150,25.412790
11280,Fang Wan(2),方綰,1,100531,119.100150,25.412790
11287,Zheng Qiao,鄭樵,1,100531,119.100150,25.412790
11290,Fang Zhuo,方濯,1,100531,119.100150,25.412790
11304,Fang Dadong,方大東,1,100531,119.100150,25.412790
11305,Fang Mengzhong,方蒙仲,1,100531,119.100150,25.412790
11306,Fang Qingsun,方清孫,1,100531,119.100150,25.412790
11310,Fang Shijing,方世京,1,100531,119.100150,25.412790
11316,Zhu Changwen,朱長文,1,12690,120.618622,31.312710
11327,Fang Kui,方逵,1,100531,119.100150,25.412790
11328,Fang Dacong,方大琮,1,100531,119.100150,25.412790
11329,Fang Yansun,方演孫,1,100531,119.100150,25.412790
11332,Fang Dayu,方大輿,1,100531,119.100150,25.412790
11341,Xue Can,薛璨,1,100531,119.100150,25.412790
11345,Xue Jiliang,薛季良,14,13949,118.806289,25.620206
11345,Xue Jiliang,薛季良,1,100531,119.100150,25.412790
11350,Fang Dayong,方大鏞,1,100531,119.100150,25.412790
11355,Gong Rizi,龔日孜,1,100531,119.100150,25.412790
11361,Gong Kan,龔堪,1,100531,119.100150,25.412790
11362,Gong Zheng,龔晸,1,100531,119.100150,25.412790
11372,Feng Ji,豐稷,1,100584,121.637260,29.840310
11391,Wang Mai,王邁,1,100022,118.688630,25.452890
11391,Wang Mai,王邁,14,100531,119.100150,25.412790
11392,Fang Shi(2),方史,1,100531,119.100150,25.412790
11397,Fang Fu,方符,1,100531,119.100150,25.412790
11405,Huang Jian,黃簡,1,100531,119.100150,25.412790
11416,Fang Jianyu,方簡輿,1,100531,119.100150,25.412790
11425,Fang Hao,方鎬,1,100531,119.100150,25.412790
11427,Fang Shenquan,方審權,1,100531,119.100150,25.412790
11433,Fang Shiyao,方士繇,1,13894,118.026779,27.756025
11433,Fang Shiyao,方士繇,2,13894,118.026779,27.756025
11433,Fang Shiyao,方士繇,3,100531,119.100150,25.412790
11439,Gu Huan,顧澣,1,100531,119.100150,25.412790
11443,Lin Zigong,林子恭,1,100531,119.100150,25.412790
11452,Lin Zhixiang,林致祥,1,13871,119.381439,25.727917
11463,Lin Qing,林慶,1,13871,119.381439,25.727917
11469,Lin Dayou,林大有,1,100022,118.688630,25.452890
11483,Lin Ruli,林汝礪,1,100531,119.100150,25.412790
11484,Lin Xingzhi,林行知,1,13871,119.381439,25.727917
11499,Lin Jizhi,林及之,1,100531,119.100150,25.412790
11502,Lin Youren,林友仁,1,100531,119.100150,25.412790
11513,Lin Xiaojin,林孝謹,1,100531,119.100150,25.412790
11540,Pan Geng,潘鯁,3,12651,114.865494,30.446987
11540,Pan Geng,潘鯁,1,13876,119.518837,25.959837
11540,Pan Geng,潘鯁,2,13876,119.518837,25.959837
11544,Pan Cui,潘萃,1,12651,114.865494,30.446987
11544,Pan Cui,潘萃,14,100402,112.482240,34.489470
11547,Liu Ruoxu,劉若虛,1,13869,119.321577,26.073954
11556,Liu Kangfu,劉康夫,1,13869,119.321577,26.073954
11556,Liu Kangfu,劉康夫,14,13870,119.321577,26.073954
11561,Zhou Mao,周楙,1,12819,119.263466,28.587894
11572,Zhang Pu,張溥,1,100673,119.340830,27.989720
11573,Zhang Zhu,張洙,1,100673,119.340830,27.989720
11575,Lin Yin,林訔,1,100531,119.100150,25.412790
11576,Lin Shi,林時,1,100531,119.100150,25.412790
11580,Chen Gui,陳規,1,11153,119.197388,36.429054
11580,Chen Gui,陳規,14,11154,119.097880,36.346300
11613,Su Yi(4),蘇繹,14,13902,0.000000,0.000000
11613,Su Yi(4),蘇繹,1,100330,113.024480,30.643880
11624,Wang Gu,汪穀,3,12855,117.844589,29.244728
11624,Wang Gu,汪穀,1,12881,117.580116,28.953411
11624,Wang Gu,汪穀,2,12881,117.580116,28.953411
11625,Wang Zao,汪藻,1,12881,117.580116,28.953411
11650,Chen Geng,陳賡,1,11478,112.785721,34.840869
11650,Chen Geng,陳賡,14,11725,114.345497,36.098343
11652,Lv Yannian,呂延年,3,12785,119.649918,29.104712
11652,Lv Yannian,呂延年,1,12855,117.844589,29.244728
11658,Zhang Zai,張載,1,12097,107.796328,34.478271
11658,Zhang Zai,張載,2,12097,107.796328,34.478271
11658,Zhang Zai,張載,3,100658,114.335660,34.818340
11661,Lv Dajun,呂大鈞,1,11907,109.321556,34.153698
11829,Liu Gong(3),劉珙,1,13894,118.026779,27.756025
11832,Fan Shunju,范舜舉,1,100181,118.552310,26.990370
11833,Liu Ping,劉玶,1,13894,118.026779,27.756025
11839,Zhao Chongxian,趙崇憲,1,100632,116.583160,28.685840
11841,Zhao Chongdu,趙崇度,1,100632,116.583160,28.685840
11666,Zhang Rushi,張汝士,1,100037,112.735400,34.647470
11666,Zhang Rushi,張汝士,2,100037,112.735400,34.647470
11666,Zhang Rushi,張汝士,3,100550,115.151670,34.688370
11680,Gao Zirun,高子潤,5,12449,116.555748,33.268639
11680,Gao Zirun,高子潤,1,12780,120.653221,28.018291
11688,Gao Shi（Wife of Zhao Shu）,高氏（趙曙妻）,1,12446,0.000000,0.000000
11688,Gao Shi（Wife of Zhao Shu）,高氏（趙曙妻）,2,100658,114.335660,34.818340
11696,Gao Huaiyin,高懷諲,5,12221,112.744682,37.678467
11696,Gao Huaiyin,高懷諲,1,100658,114.335660,34.818340
11701,Zhang Kang,張亢,1,11214,115.646072,34.447662
11701,Zhang Kang,張亢,5,11275,115.371315,35.475960
11753,Jia Gui,賈圭,1,100658,114.335660,34.818340
11777,Pei Deyu(2),裴德輿,2,11921,0.000000,0.000000
11777,Pei Deyu(2),裴德輿,5,12005,111.217209,35.357723
11777,Pei Deyu(2),裴德輿,1,100658,114.335660,34.818340
11791,Sun Xi,孫錫,1,12537,119.177627,32.267544
11791,Sun Xi,孫錫,14,101085,0.000000,0.000000
11794,Zhuang Anchang,莊安常,14,12435,119.437187,32.391270
11794,Zhuang Anchang,莊安常,2,12726,119.814385,31.363638
11796,Zhuang Songnian,莊松年,1,12706,119.520790,31.721610
11797,Liu Qi(2),劉祁,3,12704,119.569855,31.995802
11797,Liu Qi(2),劉祁,1,12706,119.520790,31.721610
11797,Liu Qi(2),劉祁,2,12706,119.520790,31.721610
11799,Liu Mengqing,劉蒙慶,14,12704,119.569855,31.995802
11799,Liu Mengqing,劉蒙慶,1,12706,119.520790,31.721610
11800,Liu Zai,劉宰,1,12706,119.520790,31.721610
11801,Liang Jibi,梁季珌,1,12811,119.913009,28.448732
11810,Liu Minjue,劉民覺,1,13894,118.026779,27.756025
11811,Liu Jia,劉韐,1,13894,118.026779,27.756025
11826,Liu Ziyu,劉子羽,1,13894,118.026779,27.756025
11827,Liu Zihui,劉子翬,1,13894,118.026779,27.756025
11867,Liu G,劉G,1,13894,118.026779,27.756025
11868,Hu Yuan,胡淵,1,13894,118.026779,27.756025
11871,Hu Shi,胡實,1,13894,118.026779,27.756025
11872,Hu Xian,胡憲,1,13894,118.026779,27.756025
11873,Hu Shixu,胡師徐,1,13894,118.026779,27.756025
11883,You Qian,游潛,1,13890,118.105370,27.339880
11885,You Zuo,游酢,1,13890,118.105370,27.339880
11904,Zhu Song,朱松,3,12855,117.844589,29.244728
11904,Zhu Song,朱松,1,13894,118.026779,27.756025
11904,Zhu Song,朱松,2,13894,118.026779,27.756025
11940,Diao A,刁A,3,100011,119.600750,32.069710
11940,Diao A,刁A,1,100658,114.335660,34.818340
11940,Diao A,刁A,2,100658,114.335660,34.818340
11953,Yue Dazhang,樂大章,1,100155,116.047240,27.672990
11958,Chen Kai,陳凱,1,100155,116.047240,27.672990
11962,Xu Zheng,許拯,1,100550,115.151670,34.688370
11964,Zhao Wu,趙屼,1,12800,118.867645,28.956821
11970,Xu Fen,許份,1,13869,119.321577,26.073954
11975,Xu Yong,許永,1,100550,115.151670,34.688370
11975,Xu Yong,許永,14,100551,111.395020,35.868850
11983,Xu Huaizong,許懷宗,1,100022,118.688630,25.452890
12019,Cai Yun,蔡勻,1,100022,118.688630,25.452890
12023,Cai Shen(2),蔡伸,1,12723,119.952301,31.782784
12023,Cai Shen(2),蔡伸,2,12723,119.952301,31.782784
12023,Cai Shen(2),蔡伸,3,100022,118.688630,25.452890
12025,Shang Yao,商瑤,1,11182,117.960956,36.635994
12047,Wang Cai,王寀,1,100192,115.606880,29.380590
12048,Wang Wanquan,王萬全,1,12706,119.520790,31.721610
12051,Wang Wanshu,王萬樞,1,12706,119.520790,31.721610
12058,Wei Zao,衛藻,14,12709,120.753204,30.767469
12058,Wei Zao,衛藻,1,12710,121.227638,31.009476
12061,Wei Shimin,衛時敏,14,12710,121.227638,31.009476
12061,Wei Shimin,衛時敏,1,100158,121.332980,31.412860
12064,Wei Fumin,衛膚敏,1,12710,121.227638,31.009476
12066,Wei Jing,衛涇,14,12709,120.753204,30.767469
12066,Wei Jing,衛涇,1,100158,121.332980,31.412860
12074,Wei Yi,衛沂,14,12710,121.227638,31.009476
12074,Wei Yi,衛沂,1,100158,121.332980,31.412860
12097,Cai Yuanqing,蔡元卿,1,11175,119.948280,36.788235
12097,Cai Yuanqing,蔡元卿,5,100409,112.434110,34.650820
12099,Cai Bing,蔡稟,1,11175,119.948280,36.788235
12109,Cai Xin,蔡昕,1,11214,115.646072,34.447662
12114,Wen Yanruo,文彥若,1,12299,111.912163,37.026474
12127,Wang Dongxun,王東珣,1,11725,114.345497,36.098343
12131,Zhou Lijian,周利建,10,12434,0.000000,0.000000
12131,Zhou Lijian,周利建,1,100179,114.966690,27.129050
12131,Zhou Lijian,周利建,9,100179,114.966690,27.129050
12131,Zhou Lijian,周利建,0,101089,0.000000,0.000000
12132,Zhou Biqiang,周必彊,1,100179,114.966690,27.129050
12134,Zhou Bizheng,周必正,1,100179,114.966690,27.129050
12139,Shang Dashen,尚大伸,1,11725,114.345497,36.098343
12139,Shang Dashen,尚大伸,2,100179,114.966690,27.129050
12141,Shang Zhenzao,尚振藻,5,11725,114.345497,36.098343
12141,Shang Zhenzao,尚振藻,1,100179,114.966690,27.129050
12150,Ouyang Yan(2),歐陽弇,1,100179,114.966690,27.129050
12151,Ouyang Yi(2),歐陽彝,1,100179,114.966690,27.129050
12156,Ouyang Fu,歐陽鈇,1,100179,114.966690,27.129050
12157,Liu Yan,劉弇,1,12947,114.608452,27.382462
12158,Wang Tinggui,王庭珪,1,12947,114.608452,27.382462
12167,Wang Tingzhang,王庭璋,1,12947,114.608452,27.382462
12168,Wang Tingwei,王庭瑋,1,12947,114.608452,27.382462
12169,Wang Tingzhen,王庭珍,1,12947,114.608452,27.382462
12170,Wang Di,王頔,1,12947,114.608452,27.382462
12180,Liu Mian,劉冕,1,12947,114.608452,27.382462
12187,Liu Yanbi,劉彥弼,1,12947,114.608452,27.382462
12190,Liu Ji(3),劉冀,1,12947,114.608452,27.382462
12215,Ouyang Ying,歐陽潁,3,100391,115.609920,27.078210
12215,Ouyang Ying,歐陽潁,1,100395,112.304570,30.283420
12215,Ouyang Ying,歐陽潁,2,100395,112.304570,30.283420
12215,Ouyang Ying,歐陽潁,14,101033,0.000000,0.000000
12225,Ouyang Yingqiu,歐陽應求,1,12948,114.894874,26.792103
12225,Ouyang Yingqiu,歐陽應求,14,100179,114.966690,27.129050
12272,Xiao Huaji,蕭化基,1,100080,115.250420,27.190120
12272,Xiao Huaji,蕭化基,14,100179,114.966690,27.129050
12278,Xiao Ruwei,蕭汝為,1,100080,115.250420,27.190120
12278,Xiao Ruwei,蕭汝為,14,100179,114.966690,27.129050
12284,Xiao Xu,蕭許,1,100080,115.250420,27.190120
12297,Xiao Xun,蕭洵,1,100211,115.060840,27.833380
12302,Xiao Sui,蕭燧,1,100211,115.060840,27.833380
12319,Yu Jing,余靖,1,100332,113.547310,24.795040
12323,Lin Congzhou,林從周,1,100417,116.578990,24.011940
12324,Lin Ji(3),林冀,1,100417,116.578990,24.011940
12334,Xie Yuan,謝源,1,100513,116.455740,27.966630
12354,Zhang Lei,張耒,1,12472,118.910810,33.366080
12396,Zhang Xian(2),張咸,1,13344,104.197617,31.342484
12431,Zhang Jiucheng,張九成,1,12672,120.168625,30.294125
12431,Zhang Jiucheng,張九成,2,12672,120.168625,30.294125
12431,Zhang Jiucheng,張九成,3,100658,114.335660,34.818340
12510,Fang Yongzhi,方泳之,1,100531,119.100150,25.412790
12511,Fang Ren(2),方壬,1,100531,119.100150,25.412790
12566,Ao Taosun,敖陶孫,3,13871,119.381439,25.727917
12566,Ao Taosun,敖陶孫,1,100158,121.332980,31.412860
12566,Ao Taosun,敖陶孫,2,100158,121.332980,31.412860
12591,Zou Dong,鄒洞,14,12722,119.952301,31.782784
12591,Zou Dong,鄒洞,1,12723,119.952301,31.782784
12596,Zou Kuo,鄒擴,3,12723,119.952301,31.782784
12596,Zou Kuo,鄒擴,1,12726,119.814385,31.363638
12596,Zou Kuo,鄒擴,2,12726,119.814385,31.363638
12602,Huang Chong,黃崇,1,100577,117.430760,27.262230
12610,Chen Jingwei,陳景魏,1,13906,118.537849,24.953764
12611,Xie Shiji,謝師稷,1,100577,117.430760,27.262230
12648,Wang Taichong,王太沖,1,100531,119.100150,25.412790
12666,Zheng Kexue,鄭可學,1,100531,119.100150,25.412790
12697,Pan Keshu,潘可叔,1,13869,119.321577,26.073954
12734,He Yue,何瀹,1,100673,119.340830,27.989720
12755,Zheng Mindu,鄭民度,1,12690,120.618622,31.312710
12817,Fang Zhitai,方之泰,1,100531,119.100150,25.412790
12850,Wang Daishu,王代恕,1,100662,114.470590,34.427310
12850,Wang Daishu,王代恕,9,100664,114.164290,34.402200
12890,Chen Xue,陳韡,1,13870,119.321577,26.073954
12933,Huang Renjian,黃仁儉,1,12770,121.406906,29.651657
12997,Huang Zhu,黃注,1,12917,114.559631,29.038708
13001,Huang Yu,黃育,1,12917,114.559631,29.038708
13056,Hu Ji,胡及,1,12915,115.377151,28.707230
13056,Hu Ji,胡及,5,100181,118.552310,26.990370
13077,Huang Xun,黃㽦,1,12917,114.559631,29.038708
13084,Guo Yong,郭雍,1,100109,111.256740,30.997020
13084,Guo Yong,郭雍,2,100109,111.256740,30.997020
13084,Guo Yong,郭雍,3,100409,112.434110,34.650820
13105,Qian Xie(2),錢燮,14,12672,120.168625,30.294125
13105,Qian Xie(2),錢燮,1,100658,114.335660,34.818340
13108,Qian Zao,錢藻,14,12672,120.168625,30.294125
13108,Qian Zao,錢藻,1,12690,120.618622,31.312710
13109,Qian Mingyi,錢明逸,14,12672,120.168625,30.294125
13109,Qian Mingyi,錢明逸,1,100658,114.335660,34.818340
13115,Peng Shanglao,彭商老,1,100179,114.966690,27.129050
13119,Peng Yaofu,彭堯輔,1,100179,114.966690,27.129050
13134,Hu Dengchen,胡登臣,1,100179,114.966690,27.129050
13140,Hu Weining,胡維寧,1,100179,114.966690,27.129050
13142,Hu Zi,胡仔,1,100179,114.966690,27.129050
13143,Hu Fen,胡份,5,12828,0.000000,0.000000
13143,Hu Fen,胡份,1,100179,114.966690,27.129050
13144,Hu Changling,胡昌齡,1,100179,114.966690,27.129050
13146,Hu Gongwu,胡公武,1,100179,114.966690,27.129050
13148,Hu Ji,胡箕,1,100179,114.966690,27.129050
13150,Hu E,胡鍔,1,100179,114.966690,27.129050
13153,Hu Hao,胡鎬,1,100179,114.966690,27.129050
13154,Hu Yong,胡泳,1,100179,114.966690,27.129050
13161,Hu Su,胡潚,1,100179,114.966690,27.129050
13166,Zeng Zhuan,曾耑,1,100179,114.966690,27.129050
13175,Luo Liangbi,羅良弼,1,100179,114.966690,27.129050
13188,Yang Bangyi,楊邦乂,1,100080,115.250420,27.190120
13192,Xiao Chu,蕭楚,1,12948,114.894874,26.792103
13199,Zeng Ji,曾機,1,100080,115.250420,27.190120
13200,Zeng Zhen(3),曾震,1,100080,115.250420,27.190120
13210,Mao Sui,毛隨,1,12801,118.615936,28.735312
13217,Mao Xie,毛澥,1,12801,118.615936,28.735312
13223,Mao Yingquan,毛應佺,1,100080,115.250420,27.190120
13224,Mao Tuan,毛漙,1,100080,115.250420,27.190120
13225,Mao Xun,毛洵,1,100080,115.250420,27.190120
13230,Mao Huizhi,毛惠直,1,100080,115.250420,27.190120
13236,Zeng Minxing,曾敏行,3,100080,115.250420,27.190120
13236,Zeng Minxing,曾敏行,1,100217,115.304890,27.674140
13236,Zeng Minxing,曾敏行,2,100217,115.304890,27.674140
13238,Liu Chu(2),劉滁,14,100179,114.966690,27.129050
13238,Liu Chu(2),劉滁,1,100424,115.414030,27.980510
13239,Liu Qingzhi,劉清之,1,100179,114.966690,27.129050
13239,Liu Qingzhi,劉清之,1,100424,115.414030,27.980510
13240,Liu Jingzhi(2),劉靖之,1,100424,115.414030,27.980510
13241,Liu Su(3),劉肅,1,100424,115.414030,27.980510
13243,Liu Liyan,劉立言,1,100211,115.060840,27.833380
13254,Zeng Sanpin,曾三聘,1,100217,115.304890,27.674140
13255,Zeng Sanyi,曾三異,1,100217,115.304890,27.674140
13264,Liu Zhi(3),劉贄,1,12947,114.608452,27.382462
13279,Xie E,謝諤,1,100211,115.060840,27.833380
13280,Ouyang Wenqi,歐陽文起,1,100211,115.060840,27.833380
13286,Liu Anshi,劉安世,1,12947,114.608452,27.382462
13293,Liu Deli,劉德禮,1,12947,114.608452,27.382462
13303,Sun Fengji,孫逢吉,1,100650,114.356790,26.338990
13307,Sun Fengchen,孫逢辰,1,100650,114.356790,26.338990
13323,Zhai Qizong,翟起宗,1,12706,119.520790,31.721610
13332,Zhao Shibiao,趙世表,1,100658,114.335660,34.818340
13339,Zhan Zhi,詹至,1,12739,118.738399,29.480773
13342,Zhan Yimin,詹義民,1,12739,118.738399,29.480773
13360,Shi Muzhi,石牧之,1,12764,120.902107,29.494654
